"qwen_b_pre","qwen_b_gamma","gemma_b_pre","gemma_b_gamma"
0.61602669,1.0320427,0.57725657,1.9341704
0.67653251,0.42949664,0.59631577,0.1846059
0.72508492,-0.10730158,0.55316069,0.045608893
0.55708019,0.097739854,0.3913329,-0.28709693
0.60909118,-0.22822834,0.33507868,-2.2866445
0.66182735,-0.11002447,0.51633088,-1.225708
0.56772729,-0.12839588,0.65338201,1.1127906
0.52208922,0.7094144,0.73031033,0.80386714
0.49119756,-0.79839635,0.71832344,0.81187963
0.68268688,-0.74945379,0.78877939,1.697663
0.65212269,-1.1847874,0.72606562,-0.52310405
0.77226078,-0.86914255,0.71853752,-0.80350195
0.58312253,1.4789241,0.71684422,-0.013688684
0.64884946,-1.5070456,0.68501703,1.1717016
0.62231072,-0.68686626,0.40427594,-0.44951243
0.60189862,-0.043165281,0.62734956,0.89154772
0.76300258,-0.82233297,0.59441061,-0.3614206
0.73059569,-0.89639696,0.60013798,-0.40618481
0.71685973,1.5703881,0.63952411,-0.2415737
0.74147502,1.3753709,0.62891953,0.59079922
0.5455479,-1.0447133,0.50214418,-0.037178601
0.61051792,-0.31284015,0.42285425,1.239309
0.6309401,-0.064077134,0.65373711,-1.3584332
0.53412884,0.0033357533,0.68185531,0.80833658
0.6877946,0.18331676,0.52214446,1.8852206
0.70462234,-0.30072957,0.62832039,0.9652716
0.657466,-1.8857388,0.69972456,0.1755622
0.63516551,-1.8627358,0.70139613,0.75621684
0.64027696,-0.67768801,0.66199567,0.76729535
0.65414212,-0.93929278,0.52742366,0.21636628
0.39086025,0.21222103,0.56078477,0.36290242
0.38877078,-0.29819621,0.61154776,0.29142431
0.33532437,-0.14989579,0.55502471,1.1444809
0.35878334,-0.14137287,0.604979,-0.75272416
0.70411391,-0.34640213,0.63820253,-1.2891423
0.69210933,-0.56646122,0.63343368,0.3655706
0.77126152,0.16971577,0.60627549,0.30066356
0.60476356,-0.36651583,0.46217646,-0.27823117
0.64777074,0.25062192,0.45597346,-0.30218513
0.6419172,0.17383671,0.77302752,0.59204794
0.60569887,0.46884388,0.74388133,0.71534285
0.70001684,-0.17556817,0.49661525,1.8338301
0.6002831,1.1044169,0.49755477,1.8417996
0.5939532,-1.7278595,0.48285041,1.8255678
0.790348,-0.40609871,0.60834138,1.1823056
0.64720101,0.12003592,0.59954221,1.3303988
0.60531954,0.48660317,0.65950338,0.05361262
0.61529506,0.39540802,0.53685745,-0.55824139
0.60308914,0.51248014,0.51241544,0.056629036
0.57370084,-0.11995822,0.51971459,0.093772566
0.56399883,-0.48726668,0.51742974,0.60037157
0.59888272,-0.12464246,0.76472965,0.71512319
0.71926755,0.39225705,0.53759237,1.6100702
0.71225123,0.75816795,0.5443147,1.3521228
0.69260023,1.365619,0.60907258,-0.55155662
0.59958386,-0.27476005,0.55005829,-1.0588485
0.61101128,-0.32849456,0.52177433,-0.15229493
0.60165147,-0.016598457,0.53306516,-0.47651589
0.67514481,0.50575933,0.49224911,1.0121133
0.82632919,0.0001794759,0.48545035,0.43445896
0.93861275,0.60098931,0.42315928,0.224076
0.77787583,1.251434,0.57889907,1.1851047
0.87395844,1.3994776,0.5677806,1.2559589
0.86521843,0.93911976,0.58200851,1.0695571
0.63561998,-0.56164401,0.41264584,1.1328036
0.50551385,0.3468167,0.43146721,0.96841663
0.58438423,1.0235805,0.55657907,1.5164012
0.54545674,-0.59418044,0.48151821,0.30361762
0.57718755,-0.62624587,0.63030849,1.2601442
0.5999957,-0.84930737,0.59004098,1.6198806
0.57705334,-0.42473316,0.52937228,-0.32640168
0.61396785,-0.9169015,0.41459633,0.64652674
0.63881885,-1.996071,0.43294035,0.70501833
0.65492388,0.39040121,0.76080481,-0.17693601
0.64583808,0.26169345,0.86520993,-1.7867954
0.67585096,-0.036757323,0.65427134,2.3849764
0.56667896,-0.22900004,0.66493315,-1.634401
0.73027333,0.55391206,0.64309175,1.5993304
0.78357831,0.071534208,0.63360076,-0.34514981
0.65401155,0.77242588,0.57871131,0.85981904
0.62044635,2.1497912,0.50823882,-1.1797664
0.71300442,1.6686835,0.53920456,0.59427422
0.67897087,1.6061075,0.45700148,-0.95508453
0.70893391,1.4622991,0.46154837,0.90677114
0.75333188,0.11614522,0.49018695,0.78848517
0.74601272,-0.12450569,0.57376338,-0.70856712
0.72874768,1.5346288,0.5306491,-0.51281731
0.65340932,-0.76824216,0.57704751,-0.01353538
0.67782282,-0.16798,0.5937856,-0.26276272
0.66828045,0.11063012,0.66497101,1.0196826
0.69469792,-0.81889854,0.5731153,-0.44200795
0.61040713,0.71196673,0.68412866,-1.0273927
0.5586433,0.85125058,0.75014346,-1.0666739
0.64867805,-0.79178607,0.72321977,-0.88898183
0.69278199,0.66363327,0.46366852,0.69681315
0.71382337,1.0090735,0.44125549,-1.1384839
0.62485027,-0.45365289,0.46093417,1.1168609
0.61025168,-0.50657556,0.33830838,0.41350893
0.66687344,0.48569933,0.58665072,0.24696684
0.69146414,0.12566543,0.58111951,0.7036193
0.77473183,0.75635584,0.61842868,0.80412247
0.79816781,-0.084862876,0.69481169,-0.14524856
0.86256331,-0.5326818,0.58642998,0.36244658
0.70825142,1.8457926,0.56236726,0.15199186
0.71554126,1.2517485,0.60116938,-0.39782757
0.5422077,0.41722689,0.52060233,-0.15891669
0.6562256,-1.4194283,0.72904767,0.11093876
0.89498388,-0.15803571,0.57879074,1.1973859
0.93041669,0.33445465,0.58990743,2.348455
0.88428344,0.37131055,0.54745738,-1.09152
0.86158971,-0.1604888,0.59564473,-1.1700505
0.74441861,-0.6917061,0.79191297,-0.32536036
0.69170986,-0.014870368,0.80214257,-0.44313305
0.74004417,-1.235255,0.65299175,1.082487
0.65116484,-1.3121959,0.60604404,-0.60795624
0.59704657,-0.076682995,0.60374503,-1.1051181
0.46950818,-1.8337204,0.50746396,-0.75328143
0.43762227,-1.9257543,0.63494052,-1.7945146
0.53458311,-1.6176855,0.58203186,-1.4280953
0.49291212,-1.0137739,0.55101643,0.34160204
0.52970034,-0.43234826,0.58677746,0.43722602
0.57402582,-0.31275521,0.37880519,-0.059298942
0.62909848,-0.45056069,0.36872153,0.85647669
0.63909066,1.9268482,0.46617168,1.7479182
0.78458682,0.13495801,0.46956711,-0.13257421
0.67577228,-0.039133067,0.52839337,-1.0959131
0.73857774,0.21408408,0.55448228,-1.0108276
0.82156889,0.38116744,0.64063335,0.44130371
0.83012441,0.25699705,0.61689271,0.50493893
0.67389862,1.4765571,0.55795737,-0.50168121
0.5834429,0.18688686,0.62351235,-0.22916859
0.59838891,-0.4306456,0.61663817,-0.13846244
0.64567318,-0.75837412,0.45836228,1.2148478
0.84953568,0.4392786,0.54448739,0.57462372
0.51625143,-0.19163076,0.49114499,-0.61995248
0.75438103,0.38641452,0.66680992,0.50280046
0.63349617,0.83276784,0.67160705,0.011031098
0.75167317,1.2086769,0.60479356,-0.0094544424
0.55371897,-0.7955442,0.60862561,-0.017424196
0.60628499,1.4755965,0.6990152,-0.16589766
0.66290021,0.55557798,0.77291024,-0.44155464
0.68389389,0.82870002,0.61963969,1.9863393
0.67468815,0.1401929,0.76141911,-0.35587663
0.74473269,-1.5095126,0.58789983,1.1366677
0.68716756,-0.92066829,0.51277547,1.4976087
0.48979541,0.67909543,0.61313147,0.26729624
0.73392014,-0.98884877,0.53507359,0.15708158
0.54230577,1.0414882,0.48956064,1.9066226
0.63594591,-0.92522962,0.54625304,0.70645867
0.65790594,0.16316372,0.57633165,0.72185545
0.64966324,0.2710146,0.60330558,0.82190968
0.75359419,0.21642248,0.52508468,1.0666476
0.56914143,0.736759,0.52023242,0.19817133
0.64261999,-0.37600718,0.59773945,0.10375953
0.77842291,0.30003476,0.5563047,-0.45292891
0.53733008,-0.013230501,0.59575685,-0.77946856
0.63248877,-0.10050167,0.52582879,1.2507651
0.65441884,-0.12360216,0.43682952,-0.24824835
0.66436342,0.89481287,0.62655147,0.64423008
0.69372418,-0.29133118,0.65157102,0.62750656
0.62964629,-0.78726961,0.70718087,0.23247979
0.59054412,-0.11673634,0.68666049,0.1287452
0.76455594,1.2416898,0.4240811,0.3062478
0.61844889,-0.90918951,0.48845712,-0.83435911
0.59429556,-0.9633574,0.45457956,0.26794533
0.62993956,-0.97046532,0.45360768,0.013148928
0.65246665,-0.86188734,0.38588927,0.72166804
0.62957425,-0.61165902,0.40962365,-0.39127359
0.55952431,-2.3881143,0.54664204,0.1880856
0.67565321,-0.2313061,0.52292377,-0.18991552
0.70162769,1.4499981,0.46351439,-0.4977017
0.69682424,0.059166858,0.40872074,1.0136432
0.72312609,0.053473675,0.71774959,-0.71816153
0.76584608,-0.46112183,0.5343964,1.4362603
0.75187333,0.70262981,0.49852064,0.22658098
0.58411806,-1.1349241,0.66991332,-0.22283927
0.76647724,0.39644912,0.55703789,-0.49044694
0.73105009,-0.70235469,0.56700736,-0.34207342
0.69150818,-0.38363884,0.47375133,0.064815385
0.58840975,0.71144886,0.49330656,0.17779313
0.52750918,1.7837871,0.4133692,-0.44364879
0.79942812,-0.52323749,0.50304489,0.54758751
0.81216648,-0.62616585,0.52995678,0.98524263
0.6926627,0.63651851,0.49468947,-0.30826523
0.5286596,1.4393026,0.50515717,1.0752123
0.52453248,-0.76047727,0.46639484,-1.1547321
0.53734295,-0.43457288,0.3960622,0.19560704
0.63461432,0.90684841,0.52279165,0.080831238
0.65343666,0.2093657,0.68269192,-0.33996589
0.62628969,-0.69267207,0.72290888,-1.6182208
0.78784898,-0.025930083,0.68960042,-0.73774755
0.69085245,0.86053709,0.52557269,-1.0794038
0.64223739,-0.42267332,0.38627131,0.37016987
0.70320751,0.49847267,0.41534703,0.20755534
0.68633563,-1.1756121,0.42339583,-0.47013833
0.59161832,0.93279753,0.51869518,0.067135197
0.74732431,1.3599215,0.56022642,0.34968476
0.70380782,2.114948,0.34034273,2.0989541
0.69096172,2.3208235,0.42379391,-1.8547535
0.81071459,-0.42976691,0.33095591,0.59865971
0.7664747,-0.31157018,0.37145982,-0.46466961
0.88275683,0.3004062,0.65060059,0.84600318
0.86825224,0.2697415,0.61497499,-0.87618523
0.84257284,0.50884734,0.57624159,0.83361837
0.68751114,0.30785392,0.53298184,-0.4758774
0.54050805,0.57866211,0.42135819,1.7205468
0.66721638,-1.7812913,0.71231824,-0.73869668
0.5917341,-0.42761689,0.52185147,2.38554
0.61453049,-1.8799812,0.63957808,-1.1706095
0.4833636,-0.69649643,0.51178509,-0.32023966
0.49128177,-0.082754528,0.62622586,-0.0059442521
0.52871734,0.082310972,0.61769205,1.822381
0.47321788,-0.33300952,0.52253249,-0.50002285
0.51635408,-0.18823685,0.59829955,-0.29638694
0.50650572,-0.32484123,0.51995999,0.16435195
0.64277457,0.52454023,0.6728611,-0.33130228
0.71742873,2.4074543,0.70087835,-0.37767151
0.6268496,2.2739755,0.50143101,1.1403417
0.61072194,1.6912696,0.69858724,0.23710512
0.57359505,1.3838553,0.68579968,0.23929482
0.58476574,1.9482999,0.69859221,-0.16365292
0.5685154,0.92313724,0.66898523,-0.09267181
0.67663593,0.74059025,0.66190083,0.98519426
0.59367538,-0.79337671,0.62996499,1.7877418
0.55680531,-0.40533474,0.6681311,-1.0693067
0.76745611,0.26753457,0.6461515,-0.57079775
0.6352951,0.81457974,0.6448021,-0.80486383
0.65593589,0.32164847,0.64919418,-0.33855285
0.53648531,-0.47452379,0.49941663,-0.72349513
0.6423095,-0.011809744,0.59324624,1.5071671
0.64806204,0.27045334,0.60104,-1.3068487
0.78212259,0.52341874,0.58406366,2.0838755
0.77719558,0.38012561,0.46717046,-1.157836
0.64425695,1.0532466,0.43522998,-0.62969594
0.60389788,1.7391198,0.55730703,1.190783
0.64289639,1.3811265,0.52153267,0.67512035
0.68331165,0.038770134,0.85250106,0.89214129
0.7732259,0.63212067,0.45754951,-0.33129178
0.66077845,-0.077314923,0.50032505,0.5604578
0.75855334,1.0867827,0.48515723,0.59010032
0.65542318,0.048207859,0.57298988,0.93028439
0.71842417,-0.92452357,0.37945654,-1.723851
0.48220989,1.0224769,0.53356454,1.7493362
0.5379536,0.64658101,0.45070635,0.88478564
0.5334603,0.78192768,0.57450182,0.21972309
0.6558597,-0.37388316,0.63134933,0.36521842
0.60961837,-0.44850666,0.6716508,-0.8102968
0.63140927,0.10456662,0.546627,1.8548995
0.67468977,-0.6730423,0.6364693,-0.95183698
0.7467644,1.3237358,0.6861138,-1.2483295
0.81235326,1.3015067,0.6905137,0.72523824
0.81443047,1.2951042,0.65364018,0.48305279
0.67586724,-0.18920838,0.61571194,0.60551992
0.73320727,-0.18019089,0.47384049,-1.8735275
0.68716877,-0.5061165,0.69971703,2.8892848
0.57653503,-0.46205765,0.68452625,2.8772255
0.59689388,-0.35630249,0.61564671,2.0653814
0.52457982,0.31425943,0.57721878,0.56934708
0.53292225,0.85823367,0.53681047,0.2165058
0.6231341,-0.3880866,0.58705916,0.22937451
0.70560345,-1.0837695,0.84218122,0.97150053
0.68925054,-0.2837733,0.67276758,1.3286151
0.68159247,-0.24192156,0.62484462,2.3409641
0.6466986,1.3764487,0.51114287,-1.8584221
0.67460331,1.6794031,0.56174665,-0.19593755
0.45152793,-0.05994693,0.96235948,0.93573893
0.50480655,2.041933,0.86315765,1.242757
0.49749482,1.8499325,0.83749218,1.4638642
0.49172793,1.9676406,0.78136747,0.89484101
0.72308919,1.3496543,0.56709165,-0.58060467
0.6504332,1.0009484,0.60006348,-0.29882205
0.71248862,-0.30210034,0.46197477,0.63421862
0.53589669,-0.89773102,0.55500339,0.50928769
0.58800748,-1.0857231,0.52253738,-0.52919393
0.47789189,-0.6067223,0.58263634,-0.64603339
0.68101173,0.34825922,0.52044126,-0.49669994
0.54954776,0.067670533,0.63049136,-1.2458012
0.72198579,0.34203545,0.47306459,0.96775838
0.56956289,-0.45075188,0.41524017,0.53562828
0.64655173,-0.90560153,0.48968608,-0.46146501
0.58157345,-0.40776555,0.48442446,-0.57122524
0.54176959,-0.20044258,0.53656153,-0.4631868
0.55612912,-0.098668867,0.51490563,0.13143862
0.52019664,-0.20070549,0.49820441,0.1574264
0.56661101,0.61735539,0.65955807,-0.011146494
0.56441813,0.59459763,0.50953921,0.51612976
0.6531978,-0.60928861,0.69421783,1.5662292
0.68036758,1.1910378,0.51142886,-0.23090445
0.6729425,1.6111381,0.46810189,-0.52713749
0.54406052,0.8392024,0.7188256,1.254983
0.53948573,0.99713889,0.72476479,1.130672
0.55901018,0.18144074,0.63985415,0.012904239
0.62725349,-1.0141881,0.76230654,1.2683464
0.73187713,-0.71511863,0.52108887,-0.58901309
0.69921812,0.72323997,0.51141498,0.857119
0.711215,0.17523684,0.55172757,-0.032816928
0.57449589,0.59446419,0.60145306,-0.53063046
0.70372738,0.86351649,0.51274988,-0.24148112
0.63091415,0.09690539,0.66360906,1.8050082
0.61243329,-0.26036264,0.59460039,0.36026932
0.56787248,0.51193092,0.58810113,0.042530271
0.5703077,0.52071376,0.73713472,1.0759894
0.59641868,0.65082757,0.65770648,1.0631203
0.5388806,0.69701331,0.36733601,-0.8252321
0.5287081,0.098930904,0.55287575,1.3235013
0.58141016,-0.33855571,0.49419985,0.23086896
0.64649621,-0.11712718,0.43250441,0.63684442
0.63728066,0.23006175,0.32337165,-0.69198822
0.62386102,0.067487591,0.55908654,1.3284167
0.65430671,-0.32304253,0.58709812,-0.47292411
0.69891049,0.8925546,0.48385656,0.61096526
0.73397457,-0.55705197,0.5198042,-0.11752225
0.64501166,-0.25737458,0.51223825,-0.065892014
0.60396112,-0.031492426,0.5717814,0.25102795
0.61948676,-0.049501605,0.69157907,0.15982747
0.66714519,0.40220539,0.68223118,-0.61376898
0.69542562,0.2441934,0.78378769,-0.72336351
0.56854127,0.34172458,0.73035469,0.84557371
0.65245565,-0.93444324,0.74151325,0.89389001
0.60901218,-0.95532391,0.54941124,1.6004273
0.61340691,0.94188223,0.64108462,2.1960967
0.73125871,1.5290006,0.53564616,-0.59118182
0.62888258,-0.27140425,0.65298426,0.9796709
0.64969308,-1.0074993,0.41991334,-1.0683814
0.56317474,-0.47240333,0.5732251,0.51610257
0.55913235,0.026065031,0.4894912,0.45578008
0.75401181,-0.49492075,0.43015723,0.73306326
0.71838148,1.719119,0.45535534,1.6056799
0.67980189,1.7278712,0.5114015,0.73311848
0.65164778,-1.3473112,0.42948051,-0.24285009
0.61972397,-0.36080906,0.50235812,-0.50027024
0.68527009,0.095996253,0.5277803,-1.4302337
0.61131737,-0.085629803,0.54301597,-1.4131762
0.70515542,-0.61729659,0.58432354,-0.81386096
0.54908869,0.8449744,0.58521131,0.76191975
0.51507382,1.0259259,0.53526056,0.39778938
0.67034119,-0.89989719,0.48313227,0.43969887
0.66909089,-1.2984345,0.57163233,1.0910646
0.73513901,1.0403903,0.52552716,1.697846
0.69449221,-0.45689862,0.60717459,0.35116076
0.6624968,-0.55769124,0.53671176,1.2719011
0.73626728,1.0422362,0.60901976,0.55374507
0.74535637,-1.5963828,0.55251569,0.95487759
0.71979746,-1.6441237,0.36475995,0.20054915
0.73589723,-1.5666357,0.28536578,0.4983743
0.42983374,0.551109,0.43029589,-0.83007186
0.47896153,0.35027164,0.43055867,-0.48750624
0.52357214,-0.76805587,0.39327022,-0.33336546
0.57476047,0.75790181,0.52188413,0.31711618
0.47090167,0.13787405,0.53168339,-0.48070273
0.73487586,-0.09914228,0.52611125,0.22563137
0.72406299,-0.027520758,0.70142229,0.54689922
0.59732717,-0.15036626,0.61257073,-0.29902031
0.71964477,1.6912834,0.41399217,0.30495746
0.68630367,1.9486436,0.58992231,0.10921539
0.68124019,0.51349643,0.55211399,1.3354292
0.58131164,-0.75676567,0.52491088,0.29356517
0.55372027,0.040489134,0.80688915,0.26267986
0.541753,1.0307659,0.50728399,0.90100166
0.7585465,0.13354157,0.65611259,-1.1040461
0.67320549,0.38334199,0.69133505,-1.2185427
0.66200739,0.27308232,0.50607213,1.471703
0.89221503,2.7885764,0.54959752,-0.92618254
0.72645511,-1.6439532,0.51205422,-1.4506939
0.71570012,-1.5993966,0.66691982,0.40139688
0.81546549,0.62676734,0.56214668,0.11934743
0.81896326,0.65624168,0.56533308,0.79828764
0.66045602,-0.12628663,0.6397033,-0.27510896
0.64131097,0.43698864,0.6211519,1.2870846
0.65217383,0.35202653,0.64349506,0.0068146159
0.64122838,-0.2453577,0.5361874,-0.19295716
0.87765603,-0.13019607,0.59303624,-1.7171207
0.85017661,-0.22781375,0.46490564,1.5555281
0.53510361,0.75746221,0.57650289,1.7171499
0.58639199,-0.95946742,0.91817738,-0.59310752
0.73963663,-0.48542987,0.83164625,-0.62595135
0.74400261,-0.30749383,0.73729916,-0.041418115
0.73076193,1.0031017,0.66820549,1.6033554
0.70363528,1.199042,0.56281149,-0.46221183
0.76746751,0.65684667,0.58393548,-0.94854954
0.77664731,0.89574875,0.55294736,-0.16129098
0.74787268,0.077387793,0.50240586,0.19420161
0.73711742,-0.006996192,0.4867722,0.37617902
0.56582556,0.9850589,0.47517278,0.062375085
0.63878227,0.60046095,0.49166964,0.52745174
0.53136679,0.13033858,0.54407319,-0.620561
0.5809766,0.13503132,0.48613519,0.48873118
0.64489397,2.1915744,0.60538094,2.8736643
0.67446438,2.1124268,0.61475462,2.4519023
0.83551701,0.95207594,0.73639654,-0.43802988
0.63040687,-0.40810041,0.77276849,0.13434079
0.5883782,-0.18241037,0.78625761,-0.0085661553
0.61469283,0.10980165,0.62936733,0.24129574
0.59448983,1.0926787,0.68813821,1.071405
0.65236995,-0.57466047,0.59888049,-0.31940051
0.66172659,0.21084904,0.58179327,-0.31754382
0.6131107,-1.5946142,0.83376722,-0.43040679
0.47921245,0.66348748,0.74018064,-1.1133302
0.50203368,-1.723948,0.78516779,-1.3678495
0.56980607,0.86705568,0.80708445,-1.8055668
0.45284602,-1.9326763,0.83242048,-0.55231114
0.51761899,-2.734795,0.49307531,1.7114963
0.39843212,1.5727647,0.38858483,-1.6919909
0.3539707,1.654396,0.72643365,2.2415068
0.72410347,-1.7816903,0.72810742,2.2990326
0.75220919,-1.9021348,0.69036146,2.4701183
0.65839327,0.50280657,0.67889217,-1.3488211
0.65506448,0.59492011,0.5911186,-0.57764468
0.50068201,0.11877433,0.59714852,0.0054544726
0.53710288,-1.1491483,0.66411054,1.7453234
0.78246117,1.2702087,0.57885339,-0.99186009
0.45840209,-0.4839306,0.65310405,-0.68103548
0.43978029,-0.48265034,0.67689617,0.41432072
0.67630346,0.56389659,0.47285714,0.57916538
0.6195159,-0.34918127,0.53982215,-0.42270104
0.64398686,1.1826517,0.47738862,-0.8709022
0.72739925,0.06305131,0.50619204,-2.0823254
0.61373942,0.20982838,0.47543531,-1.9219263
0.59776467,0.19138929,0.57081394,0.053280728
0.59488299,0.72422856,0.60113913,0.26359569
0.5933332,0.41449972,0.65376892,1.6186705
0.6583161,-0.5564125,0.66230751,1.5195159
0.64490179,-0.89614611,0.55978642,1.9868488
0.7078516,1.1704362,0.55876155,1.988649
0.68845498,0.42586927,0.45906164,0.095169972
0.65087443,-0.45794844,0.63009208,2.0065318
0.5400848,0.211695,0.75113099,-1.4092356
0.72766368,0.31986349,0.39766855,-0.70491687
0.71817239,0.32791593,0.48621039,1.0743163
0.74229598,-0.31107286,0.5718533,-0.33885135
0.70095221,0.60003764,0.53000459,0.048228037
0.65701089,0.52857449,0.48928613,-0.056210442
0.6660645,0.73639297,0.57937042,0.47346357
0.64380145,0.40802613,0.58945481,0.0075872698
0.65003159,0.41406976,0.54088884,-0.75364681
0.65216748,0.47609175,0.60597069,-1.4309627
0.69223694,-0.51034194,0.67855455,-0.48735381
0.66828126,2.4473721,0.81404274,1.3621668
0.61531483,2.8777236,0.8965054,1.540587
0.61932103,1.9209343,0.74089197,-0.098200085
0.58828178,-0.76481629,0.41221016,-0.13625638
0.55365478,-1.2252113,0.60548057,0.27168067
0.59379683,0.73379468,0.60930164,1.1311746
0.67349857,0.60169142,0.66831853,0.66986821
0.67173347,0.66912038,0.60069524,-1.1970657
0.72898515,0.75437718,0.42396304,0.6969116
0.60302608,-1.2025245,0.40109603,0.5897536
0.5789465,-0.0058072673,0.47718443,0.53565859
0.70772432,-1.2410947,0.44847215,-1.4886342
0.6062493,0.36025832,0.67331679,2.4897942
0.85430339,0.30668057,0.61149546,0.87819653
0.86258633,0.22995916,0.62229843,0.14247309
0.81292832,0.46156483,0.6678181,0.73162792
0.65261356,-1.0464755,0.57116283,1.6416063
0.65296806,-1.0214933,0.62502021,2.1849048
0.68906782,-1.1068753,0.60891076,1.9256477
0.71295731,-0.30133625,0.54332067,2.0586302
0.68125846,0.86307568,0.51187379,-2.4536491
0.60993522,-0.43156233,0.58561352,-1.5877158
0.56759796,0.14791648,0.5145852,0.069751198
0.8177126,0.77817512,0.44650702,-0.12062709
0.78896334,-0.75779415,0.60743943,0.55212547
0.51627444,0.86942979,0.61782708,0.69126787
0.69833294,0.41690561,0.60965388,0.46396201
0.63864437,-0.12579733,0.71757815,0.82811719
0.58031469,0.12663802,0.50089661,-0.30692587
0.60641443,0.086529916,0.54463783,0.10799043
0.5878879,0.1835237,0.53476134,0.80005088
0.57896263,-1.1814077,0.40632277,0.36923719
0.63731589,0.52873272,0.64053079,1.5578535
0.79445919,1.8345821,0.45770389,0.15112502
0.7849428,0.4392449,0.53728284,-0.0056465383
0.77959122,1.3564739,0.80003642,0.48671499
0.7364929,1.6224823,0.86358118,0.60069939
0.72508456,1.7568017,0.83641278,0.78407391
0.79188833,-0.17115364,0.79274443,0.28567836
0.73892199,0.058816924,0.6626997,0.80020034
0.5946163,0.60245252,0.44556137,0.53028329
0.67765454,1.7317885,0.50439983,-0.88676747
0.66345703,1.7621795,0.69170428,-0.31649095
0.72398063,-0.86548497,0.73493471,-0.33684821
0.7039611,2.1537323,0.75839438,-0.42286027
0.64683724,0.25912373,0.57899623,2.2957985
0.70453044,-0.22038017,0.57740556,-0.32728482
0.75330561,-0.40500868,0.48389804,0.39097282
0.66989855,0.33357741,0.68120758,-1.4463156
0.71914821,0.53508876,0.70175482,-1.9062555
0.72561944,0.46558707,0.53293368,-0.52529215
0.72600115,2.2987261,0.49949866,1.2689419
0.71909443,1.523383,0.64462592,1.0413628
0.72567042,2.0561274,0.53240267,1.023001
0.78521349,-1.1109683,0.57744693,-0.1266613
0.6202796,-1.2624295,0.63876996,-0.22946479
0.74823109,-0.89089429,0.61173803,-0.16599934
0.64252174,-0.49441148,0.65967217,-0.14526258
0.85928083,0.33618754,0.51096564,1.9966591
0.6449122,-0.75826662,0.47989449,-2.4546827
0.69537182,-0.046532708,0.49851122,-1.1973787
0.58877914,-1.0456393,0.418111,1.1900765
0.57398502,-1.9978539,0.41156498,1.746823
0.56575077,-1.6770582,0.52161047,0.55409982
0.60365199,1.2960968,0.40708739,0.058857056
0.59226312,-0.05930748,0.41518807,0.192992
0.6386633,-1.5308467,0.34279971,0.19159033
0.6253727,-0.90619116,0.40767473,-2.143884
0.6509965,1.0417084,0.38392736,-2.1719236
0.72541466,0.30266502,0.4805861,0.37121704
0.58884782,-0.87420026,0.57256473,-0.0018042782
0.54254743,-0.62643291,0.63094689,0.4601748
0.5868975,-0.098115356,0.63415905,0.40636498
0.61346509,-1.4442413,0.53920544,1.3890555
0.49699869,-2.549423,0.55793854,0.75607056
0.51474436,-2.0723029,0.56897851,0.59287851
0.77617016,2.0374411,0.46992017,0.74282158
0.74718158,0.99186127,0.51253005,1.1109545
0.73715643,-0.92398964,0.45483896,-1.3221882
0.63673143,0.33657617,0.55556322,-3.2514806
0.64489729,-1.1669044,0.5414582,-0.50063028
0.63360526,1.2583347,0.54774932,1.174927
0.56669618,-0.23914767,0.35868536,-1.3588868
0.61905717,-0.13296716,0.39047694,1.2006198
0.72991943,-0.066034248,0.41153027,-1.3997442
0.6943839,1.2497079,0.60460635,1.3648657
0.63934375,1.3669402,0.62223261,-0.35858474
0.70898188,1.8078429,0.50369572,-0.61249275
0.68738042,-0.16502422,0.51133573,-0.33696179
0.64916998,-0.23840421,0.56838611,0.40958835
0.5946535,0.73278419,0.56347852,0.087879774
0.54572481,0.16610977,0.74088316,0.45700988
0.44462338,0.092518768,0.79021709,0.54498473
0.48389238,-0.19229121,0.74744015,0.7816157
0.66755455,1.6257504,0.6872676,1.3806901
0.40373269,-1.4605192,0.56152887,-0.45166765
0.47534522,-1.131781,0.64338627,0.67215549
0.3417178,0.85344089,0.69944548,1.1820807
0.41132302,-0.20052286,0.56695883,-1.5607672
0.88585628,0.038595368,0.56549,-0.39902787
0.87557078,-0.021495742,0.57825025,-0.80083661
0.75959541,-0.87433474,0.60352807,-0.65781084
0.55283843,1.0535421,0.45391032,0.062608013
0.55869753,0.99497164,0.57674332,-1.3036088
0.71145679,1.0209342,0.63293635,0.87876398
0.59233283,0.49015342,0.62802392,1.1770422
0.62346924,-0.83925824,0.35711999,-0.70169512
0.60945257,0.83326549,0.38445816,0.0084640901
0.64709212,0.28609691,0.63619875,1.8757829
0.65361668,0.1317526,0.42122222,0.86231473
0.62431814,-0.44765936,0.37175859,1.1341027
0.66429726,-0.44784926,0.45672739,0.82641538
0.67425433,-0.57986628,0.63057328,0.15474675
0.56485191,-0.33797935,0.51065556,0.45234707
0.73599438,0.40477435,0.41214969,0.37186825
0.65193334,0.24620925,0.58616726,-0.640843
0.56521271,-0.96869799,0.61991258,-1.2853541
0.79451766,1.6418398,0.52880531,1.7740682
0.61656311,1.2271536,0.5074039,1.0223214
0.74128288,-0.40742226,0.54417113,0.97878097
0.76178714,-0.95955343,0.53722357,1.2134021
0.67925785,-0.64274256,0.50900604,1.2933701
0.72556486,2.7442117,0.49309311,-1.0181473
0.70501824,1.420005,0.62514474,0.55080982
0.69158848,0.70432106,0.79964618,1.0630177
0.71631264,-0.32944171,0.78252743,0.52318065
